order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_percent,sale_price,profit
8668,2022-02-17,Second Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,60,4,5,59.4,0.6000000000000014
8669,2023-01-12,Second Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Machines,TEC-MA-10000752,10,1,4,9.9,0.09999999999999964
8670,2023-06-07,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004947,20,4,5,19.8,0.1999999999999993
8671,2023-10-20,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10004904,170,3,5,178.2,1.8000000000000114
8672,2022-10-31,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002790,100,2,2,118.8,1.2000000000000028
8673,2022-07-14,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,OFF-FA-10004854,20,2,3,19.8,0.1999999999999993
8674,2022-01-16,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,FUR-CH-10004063,560,3,2,594.0,6.0
8675,2022-11-30,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10000642,40,3,2,49.5,0.5
8676,2023-05-11,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Art,OFF-AR-10004078,20,6,4,29.7,0.3000000000000007
8677,2023-11-16,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,FUR-FU-10004270,10,1,3,9.9,0.09999999999999964
8678,2022-03-26,First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,FUR-TA-10004607,420,5,2,514.8,5.2000000000000455
8679,2023-01-21,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10001132,10,8,5,9.9,0.09999999999999964
8680,2023-02-12,Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10001714,140,5,5,158.4,1.5999999999999943
8681,2023-09-25,Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,OFF-AP-10002945,1680,7,2,2079.0,21.0
8682,2023-07-03,Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Supplies,OFF-SU-10004664,40,5,5,39.6,0.3999999999999986
8683,2022-04-01,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Technology,Accessories,TEC-AC-10002550,40,3,3,49.5,0.5
8684,2022-11-05,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002335,10,2,5,9.9,0.09999999999999964
8685,2022-01-04,Standard Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,TEC-AC-10001445,20,7,2,19.8,0.1999999999999993
8686,2023-03-26,Second Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Storage,OFF-ST-10003996,80,6,4,99.0,1.0
8687,2023-10-12,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,OFF-SU-10003505,190,2,4,227.7,2.3000000000000114
8688,2023-08-18,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10000624,20,5,2,19.8,0.1999999999999993
8689,2023-07-06,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002870,10,2,4,9.9,0.09999999999999964
8690,2023-06-07,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10002257,10,3,2,9.9,0.09999999999999964
8691,2022-01-03,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10003580,230,2,3,257.4,2.6000000000000227
8692,2023-09-29,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10001530,200,2,4,247.5,2.5
8693,2023-10-20,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10000420,250,5,2,277.2,2.8000000000000114
8694,2022-09-10,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000892,420,5,5,445.5,4.5
8695,2022-01-05,Second Class,Home Office,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10001934,20,3,5,19.8,0.1999999999999993
8696,2023-12-05,Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,FUR-TA-10003473,240,1,2,297.0,3.0
8697,2022-09-23,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,TEC-PH-10001051,220,3,2,237.6,2.4000000000000057
8698,2022-06-28,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,FUR-FU-10004351,30,4,4,29.7,0.3000000000000007
8699,2022-01-23,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Tables,FUR-TA-10004152,110,2,4,118.8,1.2000000000000028
8700,2023-11-25,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,TEC-PH-10000560,2080,8,2,2217.6,22.40000000000009
8701,2023-10-25,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,OFF-AP-10004249,70,8,3,79.2,0.7999999999999972
8702,2022-07-27,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10001490,110,1,2,138.6,1.4000000000000057
8703,2023-04-27,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000312,70,5,2,89.1,0.9000000000000057
8704,2022-03-06,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,OFF-AP-10002906,0,2,4,0.0,0.0
8705,2023-06-01,First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004100,110,8,2,118.8,1.2000000000000028
8706,2023-04-15,Standard Class,Home Office,United States,Reno,Nevada,89502,West,Office Supplies,Fasteners,OFF-FA-10000254,0,1,4,0.0,0.0
8707,2022-12-23,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004289,160,2,4,168.3,1.6999999999999886
8708,2023-02-26,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10003469,0,2,2,0.0,0.0
8709,2022-09-18,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10004188,60,4,3,79.2,0.7999999999999972
8710,2023-09-16,First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,FUR-BO-10004015,280,3,4,306.9,3.1000000000000227
8711,2023-03-01,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10000991,300,3,3,336.6,3.3999999999999773
8712,2022-11-09,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10002958,510,3,4,623.7,6.2999999999999545
8713,2023-12-16,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10002213,290,3,3,356.4,3.6000000000000227
8714,2022-11-29,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10000004,60,6,5,69.3,0.7000000000000028
8715,2023-01-05,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003708,30,5,5,29.7,0.3000000000000007
8716,2022-11-15,Second Class,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,OFF-BI-10002949,0,1,2,0.0,0.0
8717,2022-04-22,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001242,50,4,3,59.4,0.6000000000000014
8718,2022-09-17,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10001424,10,2,3,9.9,0.09999999999999964
8719,2022-08-10,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Art,OFF-AR-10003469,10,8,2,9.9,0.09999999999999964
8720,2022-02-09,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000232,20,3,4,19.8,0.1999999999999993
8721,2022-07-20,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10000229,350,2,2,376.2,3.8000000000000114
8722,2022-04-29,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10002562,60,9,3,69.3,0.7000000000000028
8723,2023-09-20,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10001525,0,2,4,0.0,0.0
8724,2023-01-06,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10002986,40,7,3,39.6,0.3999999999999986
8725,2022-01-20,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10000143,30,6,2,29.7,0.3000000000000007
8726,2022-11-19,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,OFF-AR-10003752,50,4,2,49.5,0.5
8727,2022-02-02,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,TEC-AC-10002370,0,3,3,0.0,0.0
8728,2022-11-06,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10002030,40,3,3,49.5,0.5
8729,2023-02-11,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,FUR-BO-10002853,110,2,2,128.7,1.3000000000000114
8730,2022-05-17,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Storage,OFF-ST-10002562,20,3,2,19.8,0.1999999999999993
8731,2023-05-03,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,TEC-AC-10004227,60,7,2,69.3,0.7000000000000028
8732,2023-04-25,Standard Class,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,OFF-SU-10002573,50,3,3,49.5,0.5
8733,2023-01-18,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003848,20,3,3,19.8,0.1999999999999993
8734,2022-02-28,Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001290,120,3,5,128.7,1.3000000000000114
8735,2023-03-01,Second Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10003832,1170,5,2,1277.1,12.900000000000091
8736,2023-03-25,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001558,60,4,4,59.4,0.6000000000000014
8737,2022-11-28,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,OFF-ST-10001490,450,3,2,534.6,5.399999999999977
8738,2023-01-09,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,OFF-BI-10003669,10,5,2,9.9,0.09999999999999964
8739,2023-12-07,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10004441,10,4,3,9.9,0.09999999999999964
8740,2022-04-28,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001924,60,2,4,79.2,0.7999999999999972
8741,2023-09-10,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Art,OFF-AR-10004456,60,5,3,69.3,0.7000000000000028
8742,2023-06-04,Same Day,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,OFF-BI-10001890,10,3,3,9.9,0.09999999999999964
8743,2023-12-14,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Furniture,Furnishings,FUR-FU-10000629,10,1,2,9.9,0.09999999999999964
8744,2023-01-26,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Technology,Accessories,TEC-AC-10002323,50,3,5,49.5,0.5
8745,2022-10-21,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Art,OFF-AR-10003056,20,4,2,19.8,0.1999999999999993
8746,2022-06-14,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Paper,OFF-PA-10000300,50,3,2,59.4,0.6000000000000014
8747,2023-07-26,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10000293,180,2,3,207.9,2.0999999999999943
8748,2023-05-21,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003638,30,2,5,29.7,0.3000000000000007
8749,2023-06-02,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Machines,TEC-MA-10002109,210,2,5,237.6,2.4000000000000057
8750,2022-02-05,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003527,2680,3,2,3019.5,30.5
8751,2023-01-10,First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004922,120,2,5,128.7,1.3000000000000114
8752,2022-10-26,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10001001,80,4,4,89.1,0.9000000000000057
8753,2022-03-04,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001198,170,3,2,178.2,1.8000000000000114
8754,2022-06-15,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Labels,OFF-LA-10000443,20,6,5,19.8,0.1999999999999993
8755,2022-05-30,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10003669,0,3,5,0.0,0.0
8756,2023-09-22,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10001628,10,2,4,9.9,0.09999999999999964
8757,2022-09-20,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,OFF-AP-10002350,40,2,5,39.6,0.3999999999999986
8758,2022-12-31,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Paper,OFF-PA-10004100,40,8,4,49.5,0.5
8759,2022-06-02,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,FUR-FU-10000794,30,3,2,29.7,0.3000000000000007
8760,2023-01-14,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10002012,10,3,3,9.9,0.09999999999999964
8761,2023-10-21,Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10003527,1080,1,3,1257.3,12.700000000000045
8762,2022-12-16,Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Envelopes,OFF-EN-10004483,120,8,5,128.7,1.3000000000000114
8763,2022-11-23,Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Storage,OFF-ST-10003722,10,1,5,9.9,0.09999999999999964
8764,2023-07-08,Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Supplies,OFF-SU-10002557,20,2,2,29.7,0.3000000000000007
8765,2023-03-15,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Art,OFF-AR-10002257,10,2,4,9.9,0.09999999999999964
8766,2022-11-09,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,OFF-BI-10000756,0,2,3,0.0,0.0
8767,2022-01-20,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,OFF-AP-10004136,20,3,3,19.8,0.1999999999999993
8768,2023-03-31,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,OFF-BI-10002194,10,5,5,9.9,0.09999999999999964
8769,2022-10-19,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10000892,230,4,3,287.1,2.8999999999999773
8770,2023-10-24,Same Day,Home Office,United States,Louisville,Colorado,80027,West,Technology,Phones,TEC-PH-10001870,130,3,5,148.5,1.5
8771,2023-08-13,Same Day,Home Office,United States,Louisville,Colorado,80027,West,Furniture,Chairs,FUR-CH-10002304,70,4,2,79.2,0.7999999999999972
8772,2022-02-04,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,OFF-AP-10002534,770,4,4,930.6,9.399999999999977
8773,2022-01-02,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Paper,OFF-PA-10001125,60,3,4,69.3,0.7000000000000028
8774,2022-09-14,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10000804,30,6,5,29.7,0.3000000000000007
8775,2023-06-13,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002982,10,2,3,9.9,0.09999999999999964
8776,2022-06-02,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,OFF-AR-10001547,0,2,5,0.0,0.0
8777,2023-05-26,First Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10000665,500,5,2,524.7,5.2999999999999545
8778,2023-10-20,First Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,OFF-PA-10000520,40,8,5,39.6,0.3999999999999986
8779,2023-10-20,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10004015,260,3,2,287.1,2.8999999999999773
8780,2023-07-06,Second Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Storage,OFF-ST-10004258,30,3,5,29.7,0.3000000000000007
8781,2023-07-15,First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Art,OFF-AR-10003696,50,2,2,59.4,0.6000000000000014
8782,2022-07-20,First Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Bookcases,FUR-BO-10001811,1010,6,4,1217.7,12.299999999999955
8783,2023-05-12,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Office Supplies,Binders,OFF-BI-10001249,20,4,4,19.8,0.1999999999999993
8784,2022-01-19,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,Tables,FUR-TA-10003473,950,3,5,1118.7,11.299999999999955
8785,2023-03-19,Standard Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Labels,OFF-LA-10003190,0,2,2,0.0,0.0
8786,2022-11-23,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10001305,180,5,2,198.0,2.0
8787,2023-12-28,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10001534,20,3,5,19.8,0.1999999999999993
